Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st Day.1_% Px Chng ,$ Change_Opening,$ Change.1_Close,Star_Ratings,Performed
2010-10-28,SeaCube Container Leasing ,BOX,J.P. Morgan/ Citi/ Deutsche Bank Securities/ Wells Fargo Securities,10.0,11.0,11.0,0.1,1.0,1.0,1,
2010-10-29,Le Gaga Holdings Limited ,GAGA,BofA Merrill Lynch/ UBS Investment Bank,9.5,9.06,11.26,0.1852631578947368,-0.4399999999999995,1.7599999999999998,3,
2010-11-02,Xueda Education Group ,XUE,Goldman Sachs (Asia) L.L.C.,9.5,14.3,12.5,0.3157894736842105,4.800000000000002,3.0,3,
2010-11-03,SinoTech Energy Limited ,CTE,Citi/ UBS Investment Bank/ Deutsche Bank Securities,8.5,8.5,6.86,-0.1929411764705882,0.0,-1.6399999999999997,2,Missed
2010-11-03,SodaStream International Ltd. ,SODA,J.P. Morgan/ Deutsche Bank Securities,20.0,24.75,24.12,0.20600000000000004,4.75,4.120000000000001,2,
2010-11-04,Costamare ,CMRE,Morgan Stanley/ BofA Merrill Lynch,12.0,12.02,11.85,-0.01250000000000003,0.01999999999999957,-0.15000000000000036,1,
2010-11-05,Primo Water ,PRMW,Stifel Nicolaus Weisel,12.0,14.86,12.95,0.07916666666666661,2.8599999999999994,0.9499999999999992,1,
2010-11-05,The Fresh Market ,TFM,BofA Merrill Lynch/J.P. Morgan/Goldman Sachs,22.0,34.0,32.11,0.4595454545454545,12.0,10.11,3,
2010-11-10,Noah Holdings Limited ,NOAH,J.P. Morgan/ BofA Merrill Lynch,12.0,15.0,15.99,0.3325,3.0,3.99,3,
2010-11-10,RDA Microelectronics ,RDA,Morgan Stanley/ Credit Suisse,9.0,10.11,10.75,0.19444444444444445,1.1099999999999994,1.75,2,
2010-11-11,Complete Genomics ,GNOM,UBS Investment Bank/ Jefferies & Company,9.0,8.5,8.03,-0.10777777777777783,-0.5,-0.9700000000000006,1,
2010-11-11,Inph ,IPHI,Morgan Stanley.Deutsche Bank/Jefferies,12.0,15.13,15.3,0.2750000000000001,3.1300000000000012,3.3000000000000007,3,
2010-11-17,Bitauto Holdings Limited ,BITA,Citi/ UBS Investment Bank,12.0,12.0,12.45,0.037499999999999936,0.0,0.4499999999999993,3,Missed
2010-11-17,Booz Allen & Hamilton ,BAH,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch Credit Suisse,17.0,17.26,19.25,0.1323529411764706,0.2600000000000016,2.25,2,
2010-11-18,General Motors Company ,GM,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Citi,33.0,35.0,34.19,0.036060606060606,2.0,1.1899999999999975,3,
2010-11-18,LPL investmens ,LPLA,Goldman Sachs/Morgan Stanley,30.0,33.05,32.15,0.07166666666666661,3.049999999999997,2.1499999999999986,2,
2010-11-19,Aeroflex Holdings ,ARX,"Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Morgan Stanley",13.5,12.67,12.67,-0.061481481481481484,-0.8300000000000001,-0.8300000000000001,1,
2010-11-19,Lizhan Environmental ,LZEN,Maxim Group LLC,4.0,4.0,4.01,0.0024999999999999467,0.0,0.009999999999999787,1,
2010-11-23,China Xiniya Fashion Limited ,XNY,Cowen,11.0,11.0,9.95,-0.09545454545454553,0.0,-1.0500000000000007,1,Missed
2010-11-23,Zogenix ,ZGNX,Wells Fargo Securities/ Leerink Swann,4.0,5.0,3.98,-0.0050000000000000044,1.0,-0.020000000000000014,1,
2010-11-24,Anacor Pharmaceuticals ,ANAC,Citi/ Deutsche Bank Securities,5.0,5.0,5.09,0.017999999999999967,0.0,0.08999999999999986,1,
2010-11-24,L&L Acquisition ,LLACQU,Morgan Joseph,10.0,10.0,10.0,0.0,0.0,0.0,1,
2010-11-24,SYSWIN ,SYSW,Morgan Stanley,7.0,7.0,6.2,-0.11428571428571425,0.0,-0.7999999999999998,1,
2010-12-02,FXCM ,FXCM,Credit Suisse/ J.P. Morgan/ Citi,14.0,15.0,14.85,0.060714285714285686,1.0,0.8499999999999996,1,Missed
2010-12-07,Targa Resources Investments ,TRGP,Barclays Capital,22.0,24.1,24.7,0.1227272727272727,2.1000000000000014,2.6999999999999997,2,
2010-12-08,CTPartners Executive Search  ,CTP,William Blair & Company/ C.L. King & Associates,13.0,13.0,13.0,0.0,0.0,0.0,2,Missed
2010-12-08,E-Commerce China Dangdang ,DANG,Credit Suisse/ Morgan Stanley,16.0,24.5,29.91,0.869375,8.5,13.91,3,
2010-12-08,Youku.com ,YOKU,Goldman Sachs (Asia),12.8,27.0,27.0,1.1093749999999998,14.2,14.2,3,
2010-12-09,Bona Film Group Limited ,BONA,BofA Merrill Lynch/ J.P. Morgan,8.5,8.5,6.6,-0.22352941176470592,0.0,-1.9000000000000004,2,Missed
2010-12-09,First Republic Bank ,FRC,BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan,25.5,27.25,27.92,0.0949019607843138,1.75,2.4200000000000017,1,
2010-12-09,SemiLeds ,LEDS,BofA Merrill Lynch/ Barclays Capital/ Jefferies,17.0,23.14,25.76,0.5152941176470589,6.1400000000000015,8.760000000000002,3,
2010-12-10,FlatWorld Acquisition ,FTWAU,Rodman & Renshaw/ EarlyBirdCapital,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1,
2010-12-10,Lentuo International ,LAS,Cowen/ HSBC,8.0,8.5,8.38,0.0475000000000001,0.5,0.3800000000000008,1,
2010-12-10,Sky-mobi Limited  ,MOBI,Citi,8.0,6.0,6.0,-0.25,-2.0,-2.0,1,
2010-12-14,iSoftStone Holdings Limited ,ISS,UBS Investment Bank/ J.P. Morgan/ Morgan Stanley,13.0,16.0,16.2,0.2461538461538461,3.0,3.1999999999999997,2,
2010-12-15,FleetCor Technologies ,FLT,"J.P. Morgan/ Goldman, Sachs",23.0,25.0,27.75,0.2065217391304348,2.0,4.75,2,
2010-12-15,GAIN Capital Holdings ,GCAP,Morgan Stanley/Deutsche Bank,9.0,9.05,8.85,-0.016666666666666705,0.05000000000000071,-0.15000000000000036,1,
2010-12-15,RigNet ,RNET,Deutsche Bank Securities/ Jefferies & Company,12.0,12.0,12.55,0.045833333333333386,0.0,0.5500000000000007,1,
2010-12-15,Walker & Dunlop ,WD,"Credit Suisse/ Keefe, Bruyette & Woods/ Morgan Stanley",10.0,9.9,9.9,-0.009999999999999964,-0.09999999999999963,-0.09999999999999963,1,
2010-12-16,Swift Holdings ,SWFT,Morgan Stanley/ BofA Merrill Lynch/ Wells Fargo Securities,11.0,11.0,11.1,0.00909090909090906,0.0,0.09999999999999963,1,
2010-12-17,Fortegra Financial ,FRF,Piper Jaffray/ SunTrust Robinson Humphrey,11.0,11.0,11.0,0.0,0.0,0.0,1,
2010-12-17,"QR Energy, LP ",QRE,Wells Fargo Securities,20.0,19.9,19.6,-0.019999999999999928,-0.10000000000000142,-0.3999999999999986,1,
2010-12-16,Ventrus Biosciences ,VTUS,"Rodman & Renshaw, LLC/ National Securities",6.0,7.47,6.3,0.04999999999999997,1.4699999999999998,0.2999999999999998,1,
2010-12-21,"Ossen Innovation Co., Ltd. ",OSN,"Global Hunter Securities, LLC/ Knight Capital Markets",4.5,4.74,4.25,-0.05555555555555555,0.2400000000000002,-0.25,1,
2009-02-10,Mead Johnson Nutrition ,MJN,Citi/Morgan Stanley,24.0,26.0,26.43,0.10125,2.0,2.43,3,
2009-04-01,Changyou.com ,CYOU,Credit Suisse/Merrill Lynch,16.0,22.0,20.02,0.25125,6.0,4.02,3,
2009-04-14,Bridgepoint Education ,BPI,Credit Suisse/JPMorgan,10.5,10.5,11.1,0.05714285714285711,0.0,0.5999999999999996,1,
2009-04-15,Rosetta Stone ,RST,Morgan Stanley/William Blair,18.0,25.0,25.12,0.3955555555555556,7.0,7.120000000000001,3,
2009-05-14,DigitalGlobal ,DGI,Morgan Stanley/JP Morgan,19.0,23.0,21.5,0.13157894736842105,4.0,2.5,3,
2009-05-19,SolarWinds ,SWI,"JPMorgan/ Goldman, Sachs/ Morgan Stanley",12.5,15.0,13.75,0.1,2.5,1.25,3,
2009-05-20,OpenTable ,OPEN,Merrill Lynch,20.0,24.5,31.89,0.5945,4.5,11.89,3,
2009-06-02,Government Properties Income Trust ,GOV,Merrill Lynch/Wachovia/Morgan Stanley,20.0,19.4,19.47,-0.026500000000000055,-0.6000000000000014,-0.5300000000000011,1,
2009-06-12,Cypress Sharpridge Investment ,CYS,Barclay Capital,11.0,12.0,11.55,0.05000000000000007,1.0,0.5500000000000007,1,
2009-06-24,Chemspec International ,CPC,Credit Suisse/Citi,9.0,9.45,9.0,0.0,0.4499999999999993,0.0,3,Missed
2009-06-24,Duoyuan Global Water ,DGW,Piper Jaffray,16.0,22.65,21.87,0.3668750000000001,6.649999999999999,5.870000000000001,3,
2009-06-25,Medidata Solutions ,MDSO,Citi/Credit Suisse,14.0,18.0,17.0,0.21428571428571427,4.0,3.0,3,
2009-06-26,Invesco Mortgage Capital,IVR,Credit Suisse/Morgan Stanley,20.0,19.8,19.42,-0.028999999999999918,-0.1999999999999993,-0.5799999999999983,1,
2009-07-01,LogMeIn ,LOGM,JPMorgan/Barclay Capital,16.0,20.0,20.02,0.25125,4.0,4.02,3,
2009-07-30,PennyMac Investment Trust ,PMT,Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities,20.0,19.0,19.1,-0.04499999999999993,-1.0,-0.8999999999999986,1,
2009-08-01,Emdeon ,EM,Morgan Stanley,15.0,17.5,16.52,0.1013333333333333,2.5,1.5199999999999996,3,
2009-08-06,CDC Software ,CDCS,Lazard Capital Markets/JMP Securities,12.0,12.0,9.99,-0.16749999999999998,0.0,-2.01,3,Missed
2009-08-06,Avago Technologies ,AVGO,Deutsche Bank Securities/ Barclays Capital/ Morgan Stanley/ Citi,15.0,16.2,16.18,0.07866666666666665,1.1999999999999993,1.1799999999999995,2,
2009-08-10,Cumberland Pharmaceuticals ,CPIX,UBS Investment Bank/Jefferies/ Wachovia Securities,17.0,17.75,16.83,-0.0100000000000001,0.75,-0.1700000000000017,1,
2009-08-11,Starwood Property Trust ,STWD,BofA Merrill Lynch/Deuteche Bank,20.0,19.5,20.0,0.0,-0.5,0.0,1,
2009-09-16,CreXus Investment,CXS,Deutsche Bank/Merrill Lynch,15.0,14.5,14.63,-0.02466666666666661,-0.5,-0.3699999999999992,1,
2009-09-24,Vitacost.com ,VITC,Jefferies/Oppenheimer ,12.0,12.05,12.05,0.004166666666666726,0.05000000000000071,0.05000000000000071,2,Missed
2009-09-24,Colony Financial ,CLNY,BofA Merrill Lynch/Goldman Sachs/Morgan Stanley/UBS Investment Bank,20.0,19.5,19.66,-0.016999999999999994,-0.5,-0.33999999999999986,1,
2009-09-24,A123 Systems ,AONE,Morgan Stanley/Goldman Sachs,13.5,16.94,20.29,0.502962962962963,3.4400000000000013,6.789999999999999,3,
2009-09-24,Apollo Commerical Real Estate ,ARI,J.P. Morgan/Citi/Barclays Capial,20.0,19.05,18.5,-0.075,-0.9499999999999992,-1.5,1,
2009-09-24,Artio Global Investors ,ART,Goldman Sachs,26.0,27.3,28.1,0.08076923076923083,1.3000000000000007,2.1000000000000014,2,
2009-09-25,Shanda Games Limited ,GAME,Goldman Sachs (Asia)/J.P. Morgan,12.5,12.5,10.75,-0.14,0.0,-1.75,3,Missed
2009-09-25,Select Medical Holdings ,SEM,Goldman Sachs/ Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,10.0,9.75,10.09,0.008999999999999984,-0.25,0.08999999999999986,1,
2009-10-01,Talecris BioTherapeutics ,TLCR,Morgan Stanley/Goldman Sachs/Citi/JPMorgan,19.0,19.5,21.15,0.11315789473684205,0.5,2.1499999999999986,2,
2009-10-02,Echo Global Logitcs ,ECHO,Morgan Stanley/ Citi,14.0,13.6,14.06,0.0042857142857143215,-0.4000000000000004,0.0600000000000005,2,Missed
2009-10-02,Education Management Corporation ,EDMC,Goldman Sachs/J.P. Morgan/BofA Merrill Lynch/Barclays Capital/Credit Suisse/Morgan Stanley,18.0,20.25,21.77,0.20944444444444446,2.25,3.77,2,
2009-10-07,Banco Santander ,BSBR,Santander/ Credit Suisse/ BofA Merrill Lynch/ UBS Investment Bank,13.4033,13.3,13.01,-0.02934351987943268,-0.10329999999999906,-0.3933,2,Missed
2009-10-07,Verisk Analytics ,VRSK,BofA Merrill Lynch/Morgan Stanley,22.0,26.41,27.22,0.2372727272727272,4.41,5.219999999999999,3,
2009-10-08,Mistras Group ,MG,J.P. Morghan/Credit Suisse.BofA Merrill Lynch,12.5,12.3,12.53,0.0023999999999999486,-0.1999999999999993,0.029999999999999364,1,
2009-10-08,Omeros ,OMER,Deutsche Bank Securities,10.0,9.49,8.73,-0.12699999999999995,-0.5099999999999998,-1.2699999999999996,1,
2009-10-13,RailAmerica ,RA,JPMorgan/Citi/Deutsche Bank/Morgan Stanley,15.0,14.35,13.75,-0.08333333333333333,-0.6500000000000004,-1.25,1,
2009-10-16,China Real Estate Information ,CRIC,Credit Suisse/UBS Investment Bank,12.0,12.28,14.2,0.18333333333333326,0.27999999999999936,2.1999999999999997,2,
2009-10-20,ZST Digital Networks ,ZSTN,Rodman & Renshaw/WestPark Capital,8.0,8.0,7.52,-0.06000000000000005,0.0,-0.4800000000000004,2,Missed
2009-10-21,AGA Medical Holdings ,AGAM,BofA Merrill Lynch,14.5,14.5,14.6,0.006896551724137907,0.0,0.09999999999999963,1,
2009-10-23,Dole Foods ,DOLE,Goldman Sachs/BofA Merrill Lynch/ Deutsche Bank/Wells Fargo,12.5,12.45,12.28,-0.01760000000000005,-0.05000000000000071,-0.22000000000000064,1,
2009-10-28,Addus HomeCare ,ADUS,William Baird/Oppenheimer,10.0,9.4,8.49,-0.15099999999999994,-0.5999999999999996,-1.5099999999999998,1,
2009-10-28,Vitamin Shoppe ,VSI,J.P. Morgan/BofA Merrill Lynch/Barclays Capital,17.0,19.5,17.95,0.05588235294117643,2.5,0.9499999999999992,2,
2009-11-05,Hyatt Hotels,H,Goldman Sachs,25.0,26.0,28.0,0.12,1.0,3.0,1,Missed
2009-11-05,Ancestry.com ,ACOM,Morgan Stanly/BofA Merrill Lynch,13.5,16.1,14.2,0.0518518518518518,2.6000000000000014,0.6999999999999993,2,
2009-11-06,Duyuan Printing  ,DYP,Piper Jaffray/Roth Capital Partners ,8.5,8.5,7.77,-0.08588235294117652,0.0,-0.7300000000000004,1,
2009-11-06,STR Holdings ,STRI,Credit Suisse/Goldman Sachs,10.0,10.0,13.1,0.30999999999999994,0.0,3.1,1,
2009-11-13,Dollar General ,DG,Citi/Goldman Sachs/KKR/BofA Merrill Lynch/J.P. Morgan,21.0,22.0,22.73,0.0823809523809524,1.0,1.7300000000000004,3,
2009-11-13,rue21,rue,BofA Merrill Lynch/Goldman Sachs/J.P. Morgan,19.0,23.0,24.3,0.2789473684210527,4.0,5.300000000000002,3,
2009-11-18,Fortinet ,FTNT,Morgan Stanley/J.P. Morgan/Deutsche Bank,12.5,17.0,16.62,0.3296000000000001,4.5,4.120000000000001,3,
2009-11-20,Archipelago Learning ,ARCL,BofA Merrill Lynch/Wm Blair,16.5,19.0,18.77,0.13757575757575755,2.5,2.27,1,Missed
2009-11-20,Cloud Peak Energy ,CLD,Credit Suisse/Morgan Stanley/RBC Capital Markets,15.0,14.5,14.84,-0.010666666666666677,-0.5,-0.16000000000000014,1,
2009-11-20,Global Defense Technology & Systems ,GTEC,Cowen,13.0,13.05,13.08,0.006153846153846159,0.05000000000000071,0.08000000000000007,1,
2009-11-20,7 Days Group Holdings ,SVN,J.P.  Morgan/Citi,11.0,12.17,12.5,0.13636363636363635,1.17,1.5,2,
2009-11-27,GSME Acquisiton Partners ,GSMEF,Cohen ,10.0,10.0,10.0,0.0,0.0,0.0,1,
2009-12-09,Pebblebrook Hotel Trust ,PEB,BofA Merrill Lynch/Raymond James/Wells Fargo,20.0,20.0,20.45,0.02249999999999996,0.0,0.4499999999999993,1,
2009-12-10,China Nuokang Bio-Phrmaceutical ,NKBP,Jefferirs,9.0,8.0,8.67,-0.036666666666666674,-1.0,-0.3300000000000001,1,
2009-12-11,Concord Medical Services Holdings ,CCM,Morgan Stanley/JPMorgan/CICC,11.0,10.0,9.5,-0.13636363636363635,-1.0,-1.5,3,Missed
2009-12-11,KAR Holdings ,KAR,Goldman Sachs/ Credit Suisse/ BofA Merrill Lynch/ J.P. Morgan,12.0,11.0,12.03,0.0024999999999999467,-1.0,0.029999999999999364,1,
2009-12-16,Cobalt International Energy ,CIE,Credit Suisse/Goldman Sachs/J.P. Morgan,13.5,13.25,13.5,0.0,-0.25,0.0,1,
2009-12-16,Team Health Holdings ,TMH,"BofA Merrill Lynch/ Goldman, Sachs/ Barclays Capital/ Citi",12.0,12.0,12.81,0.06750000000000005,0.0,0.8100000000000005,1,
2009-12-17,Kraton Performance Polymers ,KRA,Credit Suisse,13.5,13.5,13.51,0.000740740740740725,0.0,0.009999999999999787,1,
2008-01-14,Polaris Acquisition,TKP-U,Lazard Capital Markets/Ladenburg Thalmann,10.0,10.0,10.0,0.0,0.0,0.0,1,
2008-01-16,Asia Special Situation Acquisition,CIO-U,Maxin Group,10.0,10.0,10.0,0.0,0.0,0.0,1,
2008-01-17,Williams Pipeline Partners L.P.,WMZ,Lehman Brothers/Citi/Merrill Lynch,20.0,20.5,20.0,0.0,0.5,0.0,2,
2008-01-17,Sapphire Industrials ,FYR-U,Citi,10.0,10.0,9.98,-0.0019999999999999575,0.0,-0.01999999999999957,1,
2008-01-17,Sports Properties Acquisition,HMR-U,Banc of America,10.0,10.0,10.0,0.0,0.0,0.0,1,
2008-01-23,Trian Acquisition I ,TUX-U,Deutsche Bank/Merrill Lynch,10.0,10.0,10.04,0.003999999999999915,0.0,0.03999999999999915,1,
2008-01-24,RiskMetrics Group ,RMG,Credit Suisse/Goldman Sachs/Banc of America,17.5,21.0,23.75,0.35714285714285715,3.5,6.25,3,
2008-01-24,IPC The Hospitalist Company ,IPCM,Credit Suisse/Jefferies,16.0,20.15,20.48,0.28,4.149999999999999,4.48,2,
2008-01-25,Atlas AcquisitionHoldings ,AXG-U,Lazard Capital Markets/Morgan Stanley,10.0,10.0,9.95,-0.005000000000000071,0.0,-0.05000000000000071,1,
2008-01-28,ATA ,ATAI,Merrill Lynch ,9.5,9.5,8.75,-0.07894736842105263,0.0,-0.75,2,Missed
2008-01-28,Cascal B.V.,HOO,JPMorgan/Credit Suisse,12.0,12.0,12.0,0.0,0.0,0.0,1,
2008-01-30,Overture Acquisition ,NLX-U,JPMorgan,10.0,9.75,9.82,-0.017999999999999967,-0.25,-0.17999999999999972,1,
2008-02-07,BBV Vietnam S.E.A. Acuisition ,BBVUF,Ladenburg Thalmann/Chardan Capital Markets,8.0,8.0,8.25,0.03125,0.0,0.25,1,
2008-02-14,ArcSight ,ARST,Morgan Stanley/Lehman Brothers,9.0,9.0,8.78,-0.024444444444444515,0.0,-0.22000000000000064,2,Missed
2008-02-14,MAKO Surgical ,MAKO,JPMorgan/Morgan Stanley,10.0,10.0,9.18,-0.08200000000000003,0.0,-0.8200000000000003,1,
2008-02-14,GHL Acquisition,GHQ-U,Banc of America,10.0,9.75,9.7,-0.030000000000000075,-0.25,-0.3000000000000007,1,
2008-02-19,BioHeart ,BHRT,Dawson James Securities,5.25,5.25,5.0,-0.047619047619047616,0.0,-0.25,1,
2008-02-26,BPW Acquisition,BPW-U,Citi,10.0,10.0,9.8,-0.019999999999999928,0.0,-0.1999999999999993,1,
2008-02-27,Spring Creek Acquisition ,SCRUF,EarlyBirdCapital,8.0,8.1,8.15,0.018750000000000044,0.09999999999999963,0.15000000000000036,1,
2008-03-10,Hambrecht Asia Acquisition,HMAUF,Broadband Capital Management LLC,8.0,8.15,8.13,0.016250000000000098,0.15000000000000036,0.13000000000000078,1,
2008-03-11,Heritage-Crystal Clean ,HCCI,William Blair/Piper Jaffray,11.5,14.0,14.19,0.23391304347826086,2.5,2.6899999999999995,2,
2008-03-18,CardioNet ,BEAT,Citi,18.0,18.0,17.7,-0.016666666666666705,0.0,-0.3000000000000007,1,
2008-03-18,Visa ,V,JPMorgan/ Goldman Sachs,44.0,59.5,56.5,0.2840909090909091,15.5,12.5,4,
2008-03-18,Healthy Fast Food ,HFFIU,Paulson Investment Company,5.1,5.25,5.25,0.029411764705882425,0.15000000000000036,0.15000000000000036,1,
2008-04-21,Intrepid Potash ,IPI,Goldman Sachs/Merrill Lynch/Morgan Stanley,32.0,46.25,50.4,0.575,14.25,18.4,4,
2008-04-22,American Water Works ,AWK,Goldman Sachs/Citi/Merrill Lynch,21.5,20.6,20.6,-0.041860465116279014,-0.8999999999999986,-0.8999999999999986,1,
2008-04-24,Hatteras Financial ,HTS,"Keefe, Bruyette & Woods/ Banc of America Securities",24.0,24.0,24.68,0.028333333333333318,0.0,0.6799999999999997,1,
2008-04-24,Whiting USA Trust I ,WHX,Raymond James/Wachovia,20.0,20.0,20.85,0.042500000000000066,0.0,0.8500000000000014,1,
2008-04-30,Pioneer Southwest Energy Partners L.P.,PSE,Citi/Deutsche Bank/UBS Investment Bank,19.0,19.63,19.65,0.0342105263157894,0.629999999999999,0.6499999999999986,2,
2008-05-07,Colfax ,CFX,Merrill Lynch ,18.0,22.5,21.0,0.16666666666666666,4.5,3.0,3,
2008-05-07,Real Goods Solar ,RSOL,ThinkPanmure,10.0,9.0,8.8,-0.11999999999999993,-1.0,-1.1999999999999993,1,
2008-05-08,Western Gas Partners LP ,WES,UBS Investment Bank/Citi/Credit Suisse/Morgan Stanley,16.5,16.5,16.5,0.0,0.0,0.0,1,
2008-05-14,American Capital Agency ,AGNC,Citi/Merrill Lynch,20.0,19.5,19.35,-0.03249999999999993,-0.5,-0.6499999999999986,1,
2008-05-14,Verso Paper ,VRS,Credit Suisse/ Citi,12.0,10.0,10.0,-0.16666666666666666,-2.0,-2.0,1,
2008-05-15,China Fundamental Acquisition ,CFQUF,Chardan Capital Markets/ Maxim Group,8.0,8.05,8.2,0.024999999999999908,0.05000000000000071,0.1999999999999993,1,
2008-05-28,Safe Bulkers ,SB,Merrill Lynch/Credit Siusse,19.0,19.0,18.9,-0.0052631578947369174,0.0,-0.10000000000000142,1,
2008-06-18,Britannia Bulk Holdings ,DTW,Goldman Sachs/Banc of America,15.0,14.5,13.85,-0.07666666666666669,-0.5,-1.1500000000000004,1,
2008-06-18,RHI Entertainment ,RHIE,JPMorgan/Banc of America,14.0,13.75,13.5,-0.03571428571428571,-0.25,-0.5,1,
2008-06-25,Navios Maritime Acquisition ,NNA-U,JPMorgan/Deutsche Bank,10.0,10.0,10.5,0.05,0.0,0.5,1,
2008-07-02,Energy Recovery ,ERII,Citi/Credit Siusse,8.5,11.0,9.83,0.15647058823529414,2.5,1.33,3,
2008-07-23,GT Solar International ,SOLR,Credit Suisse/UBS Investment Bank,16.5,16.5,14.59,-0.11575757575757575,0.0,-1.91,2,Missed
2008-07-23,North Asia Investment ,NHR.U,Citi,10.0,9.75,9.66,-0.03399999999999999,-0.25,-0.33999999999999986,1,
2008-07-29,China Distance Education Holdings (DL),DL,Citi/Merrill Lynch,7.0,6.5,6.63,-0.052857142857142866,-0.5,-0.3700000000000001,1,
2008-08-04,China Mass Media International Advertising ,CMM,Merrill Lynch,6.8,6.8,6.5,-0.04411764705882351,0.0,-0.2999999999999998,1,
2008-08-07,Rackspace Hosting ,RAX,"Goldman, Sachs/ Credit Suisse/ Merrill Lynch",12.5,10.0,10.01,-0.1992,-2.5,-2.49,2,Missed
2008-08-12,CS China Acquisition,CSACF,EarlyBirdCapital,6.0,6.04,6.11,0.018333333333333385,0.040000000000000036,0.11000000000000032,1,
2008-11-19,Grand Canyon Education ,LOPE,Credit Suisse/Merrill Lynch,12.0,10.0,11.85,-0.01250000000000003,-2.0,-0.15000000000000036,1,
2007-01-11,Legacy Reserves LP ,LGCY,Wachovia/Friedman Billings Ramsey,19.0,19.0,20.3,0.06842105263157898,0.0,1.3000000000000007,1,
2007-01-18,MV Oil Trust ,MVO,Raymond James,20.0,21.5,22.37,0.11850000000000005,1.5,2.370000000000001,2,
2007-01-22,AeroVironment ,AVAV,Goldman Sachs,17.0,25.0,23.93,0.4076470588235294,8.0,6.93,3,
2007-01-24,Meruelo Maddux Properties ,MMPI,Friedman Billings Ramsey/UBS Investment Bank,10.0,10.25,10.6,0.05999999999999996,0.25,0.5999999999999996,1,
2007-01-24,Oculus Innovative Sciences ,OCLS,Roth Capital Partners,8.0,7.75,7.8,-0.025000000000000026,-0.25,-0.20000000000000015,1,
2007-01-30,Animal Health International ,AHII,JPMorgan,11.0,12.0,12.45,0.13181818181818175,1.0,1.4499999999999993,3,
2007-01-30,HFF ,HF,"Goldman Sachs,/Morgan Stanley",18.0,18.15,18.7,0.03888888888888885,0.14999999999999858,0.6999999999999993,3,
2007-01-30,Duncan Energy Partners L.P. ,DEP,Lehman Brothers/UBS Investment Bank,21.0,22.5,23.05,0.09761904761904763,1.5,2.0500000000000007,2,
2007-01-30,Employers Holdings ,EIG,Morgan Stanley,17.0,20.0,19.97,0.1747058823529411,3.0,2.969999999999999,2,
2007-01-31,XTENT ,XTNT,Piper Jaffray,16.0,16.15,16.48,0.030000000000000027,0.14999999999999858,0.4800000000000004,2,Missed
2007-02-01,Molecular Insight Pharmaceuticals ,MIPI,RBC Capital Markets/Jefferies,14.0,14.1,14.09,0.006428571428571418,0.09999999999999963,0.08999999999999986,1,
2007-02-05,Cellcom Israel ,CEL,Goldman Sachs/Citigroup/Deutsche Bank,20.0,20.3,19.54,-0.02300000000000004,0.3000000000000007,-0.4600000000000009,3,Missed
2007-02-05,Synta Pharmaceuticals ,SNTA,Bear Stearns/Lehman Brothers,10.0,10.0,9.09,-0.091,0.0,-0.91,1,
2007-02-06,3SBio ,SSRX,UBS Investment Bank,16.0,17.5,14.85,-0.07187500000000002,1.5,-1.1500000000000004,2,
2007-02-06,JA Solar Holdings Co. Ltd ,JASO,CIBC World Markets/Piper Jaffray,15.0,19.06,19.5,0.3,4.059999999999999,4.5,2,
2007-02-07,Accuray ,ARAY,JPMorgan/UBS Investment Bank,18.0,21.0,28.47,0.5816666666666666,3.0,10.47,3,
2007-02-07,Mellanox Technologies ,MLNX,Credit Suisse/JPMorgan,17.0,20.0,20.0,0.17647058823529413,3.0,3.0,2,
2007-02-07,National CineMedia ,NCMI,Credit Suisse/JPMorgan/Lehman Brothers/Morgan Stanley,21.0,25.5,25.67,0.22238095238095248,4.5,4.670000000000002,3,
2007-02-07,Switch and Data ,SDXC,Deutsche Bank/Jefferies,17.0,22.0,19.0,0.1176470588235294,5.0,2.0,2,
2007-02-08,Optimer Pharmaceuticals ,OPTR,Piper Jaffray/Jefferies,7.0,7.5,8.5,0.21428571428571427,0.5,1.5,1,Missed
2007-02-08,Targa Resources Partners LP ,NGLS,Citigroup/Goldman Sachs/UBS Investment Bank/Merrill Lynch,21.0,23.0,23.76,0.1314285714285715,2.0,2.7600000000000016,2,
2007-02-08,U.S. Auto Parts Network ,PRTS,RBC Capital Markets/Thomas Weisel Partners,10.0,11.0,11.9,0.19000000000000006,1.0,1.9000000000000004,2,
2007-02-08,Fortress Investment Group ,FIG,Goldman Sachs,18.5,35.0,31.0,0.6756756756756757,16.5,12.5,3,
2007-02-09,VeriChip ,CHIP,Merriman Curhan Ford,6.5,6.5,6.5,0.0,0.0,0.0,1,
