Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st_Day_Return,change_open,change_close,Star_Ratings,Performed,year,CUSIP,Offer Date,IPO Name,Ticker,VC Dummy,Rollup dummy,CRSP PERM,Dual dummy,Internet dummy,Post-Issue shares,Founding,uw_max_rank,top_tier_uw,month,avg_net_ipo,num_ipo,net_num_ipo,perc_price_above,ASVI,mean_SVI,week_-9,week_-8,week_-7,week_-6,week_-5,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9
2016-05-26,Cotiviti Holdings,COTV,Goldman Sachs/ J.P. Morgan,19.0,19.5,17.11,-0.09947368421052634,0.5,-1.8900000000000008,3,Missed,2016.0,22164K101,2016-05-26,Cotiviti Holdings Inc,COTV,0,0,16073,0,0,.,2001.0,9.001,1,5.0,8.9,19.0,11,0.4,16.118095750958314,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,25.0,0.0,0.0,50.0,0.0,0.0,53.0,0.0,0.0
2016-05-26,GMS,GMS,Barclays/ Credit Suisse,21.0,22.5,21.91,0.043333333333333335,1.5,0.91,1,,2016.0,36251C103,2016-05-26,GMS Inc,GMS,0,0,16076,0,0,.,1971.0,8.001,1,5.0,8.9,19.0,11,0.4,0.05001041432075315,78.25,78.0,70.0,77.0,80.0,82.0,76.0,78.0,81.0,82.0,81.0,78.0,78.0,79.0,78.0,75.0,74.0,76.0,79.0,77.0
2016-05-26,Landcadia Holdings,LCAHU,Jefferies/ Deutsche Bank Securities,10.0,10.0,10.0,0.0,0.0,0.0,2,,2016.0,51476W206,2016-05-26,Landcadia Holdings II Inc,LCAHU,0,0,16173,1,0,30000000,2008.0,8.501,1,5.0,8.9,19.0,11,0.4,0.0,6.375,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,100.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26,Reata Pharmaceuticals,RETA,Citigroup/ Cowen and Company/ Piper Jaffray,11.0,11.06,13.7,0.2454545454545454,0.0600000000000005,2.6999999999999997,1,,2016.0,75615P103,2016-05-26,Reata Pharmaceuticals Inc,RETA,1,0,16068,1,0,21498106,2002.0,9.001,1,5.0,8.9,19.0,11,0.4,1.2629150838266887,40.375,14.0,28.0,42.0,28.0,28.0,42.0,14.0,42.0,99.0,99.0,58.0,43.0,56.0,100.0,44.0,31.0,45.0,45.0,15.0
2016-05-26,US Foods Holding,USFD,Goldman Sachs/ Morgan Stanley/ J.P. Morgan,23.0,24.25,24.91,0.08304347826086958,1.25,1.91,2,,2016.0,912008109,2016-05-26,US Foods Holding Corp,USFD,0,0,16084,0,0,.,1900.0,9.001,1,5.0,8.9,19.0,11,0.4,1.1221423043509575,17.625,0.0,0.0,14.0,14.0,14.0,14.0,0.0,42.0,43.0,100.0,14.0,14.0,0.0,0.0,0.0,31.0,0.0,30.0,0.0
2016-06-02,Clearside Biomedical,CLSD,Cowen and Company/ Stifel,7.0,8.0,7.25,0.03571428571428571,1.0,0.25,1,,2016.0,185063104,2016-06-02,Clearside Biomedical Inc,CLSD,1,0,16090,0,0,.,2011.0,7.001,0,6.0,32,9.0,6,0.17,1.9459093698349383,23.25,0.0,11.0,0.0,11.0,43.0,11.0,22.0,11.0,77.0,100.0,67.0,22.0,11.0,0.0,35.0,0.0,23.0,24.0,12.0
2016-06-02,Nant Health,NH,Jefferies/ Cowen and Company,14.0,16.11,18.59,0.32785714285714285,2.1099999999999994,4.59,1,Missed,2016.0,630104107,2016-06-02,NantHealth Inc,NH,0,0,16100,0,1,.,2010.0,8.001,1,6.0,32,9.0,6,0.17,2.1628223810540432,29.5,23.0,8.0,0.0,7.0,15.0,23.0,83.0,0.0,100.0,78.0,39.0,15.0,39.0,8.0,41.0,8.0,0.0,8.0,25.0
2016-06-03,Sensus Healthcare,SRTSU,Northland Capital Markets/ Neidiger Tucker Bruner,23.0,23.25,24.91,0.08304347826086958,0.25,1.91,1,,2016.0,,,,,,,,,,,,3.0010000000000003,0,6.0,32,9.0,6,0.17,1.8191570470211251,9.125,49.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,37.0,63.0,100.0,0.0,12.0,13.0,0.0,39.0,13.0,0.0,0.0
2016-06-10,Atkore International Group,ATKR,Credit Suisse/ Deutsche Bank Securities/ J.P. Morgan/ UBS Investment Bank,16.0,15.75,16.0,0.0,-0.25,0.0,1,,2016.0,047649108,2016-06-10,Atkore International Group Inc,ATKR,0,0,16119,0,0,.,1959.0,9.001,1,6.0,32,9.0,6,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,46.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2016-06-10,China Online Education Group,COE,Morgan Stanley/ Credit Suisse,19.0,19.5,18.98,-0.001052631578947346,0.5,-0.01999999999999957,1,,2016.0,16954L105,2016-06-10,China Online Education Group,COE,1,0,16120,1,0,294985644,2011.0,0.0,0,6.0,32,9.0,6,0.17,14.731801689838347,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,100.0,97.0,74.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
2016-06-22,Selecta Biosciences,SELB,UBS Investment Bank/ Stifel,14.0,15.0,14.0,0.0,1.0,0.0,1,,2016.0,816212104,2016-06-22,Selecta Biosciences Inc,SELB,1,0,16108,0,0,.,2008.0,7.001,0,6.0,32,9.0,6,0.17,0.6931466805603206,10.0,5.0,0.0,10.0,0.0,10.0,20.0,10.0,10.0,20.0,100.0,25.0,16.0,16.0,11.0,21.0,27.0,11.0,17.0,16.0
2016-06-23,Twilio,TWLO,Goldman Sachs/ J.P. Morgan,15.0,23.99,28.79,0.9193333333333332,8.989999999999998,13.79,3,,2016.0,90138F102,2016-06-23,Twilio Inc,TWLO,1,0,16140,1,0,82200793,2008.0,9.001,1,6.0,32,9.0,6,0.17,0.2376715486876715,23.25,20.0,19.0,18.0,21.0,20.0,35.0,23.0,24.0,26.0,100.0,50.0,27.0,33.0,28.0,25.0,25.0,34.0,34.0,29.0
2016-07-07,M III Acquisition,MIIIU,Cantor Fitzgerald & Co.,10.0,10.0,9.63,-0.03699999999999992,0.0,-0.3699999999999992,1,,2016.0,55378T203,2016-07-07,M III Acquisition Corp,MIIIU,0,0,16261,1,0,-9,,6.001,0,7.0,11.5,11.0,8,0.38,0.0,11.75,47.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,LINE Corporation,LN,Morgan Stanley/ Nomura/ Goldman Sachs Japan/ J.P. Morgan,32.84,42.0,41.58,0.266138855054811,9.159999999999997,8.739999999999995,3,,2016.0,,,,,,,,,,,,9.001,1,7.0,11.5,11.0,8,0.38,-0.037740320860341285,54.0,53.0,47.0,55.0,38.0,68.0,65.0,55.0,52.0,52.0,100.0,70.0,54.0,56.0,61.0,61.0,47.0,77.0,60.0,61.0
2016-07-15,AdvancePierre Foods Holdings,APFH,Barclays/ Credit Suisse/ Morgan Stanley,21.0,23.5,24.0,0.14285714285714285,2.5,3.0,2,,2016.0,00782L107,2016-07-15,AdvancePierre Foods Hldg Inc,APFH,0,.,16149,0,0,.,1946.0,8.001,1,7.0,11.5,11.0,8,0.38,15.538277334276788,13.625,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,Conyers Park Acquisition,CPAAU,Deutsche Bank Securities/ Goldman Sachs,10.0,10.05,10.21,0.021000000000000085,0.05000000000000071,0.21000000000000085,1,,2016.0,212894208,2016-07-14,Conyers Park Acquisition Corp,CPAAU,0,0,.,1,0,-9,,9.001,1,7.0,11.5,11.0,8,0.38,0.0,4.375,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,38.0,0.0,77.0,39.0,0.0,37.0,0.0,0.0
2016-07-20,Audentes Therapeutics,BOLD,BofA Merrill Lynch/ Cowen and Company/ Piper Jaffray,15.0,19.0,15.13,0.008666666666666718,4.0,0.13000000000000078,3,,2016.0,05070R104,2016-07-20,Audentes Therapeutics Inc,BOLD,1,0,16162,0,0,.,2012.0,7.001,0,7.0,11.5,11.0,8,0.38,14.603968372873895,6.75,0.0,21.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,100.0,0.0,45.0,35.0,12.0,23.0,33.0,0.0,21.0,21.0
2016-07-21,IMPINJ,PI,RBC Capital Markets/ Pacific Crest Securities (a division of KeyBanc Capital Markets)/ Piper Jaffray,14.0,18.0,17.97,0.2835714285714285,4.0,3.969999999999999,3,,2016.0,453204109,2016-07-21,Impinj Inc,PI,1,0,16182,0,0,.,2000.0,8.001,1,7.0,11.5,11.0,8,0.38,0.13926203744845678,46.375,26.0,30.0,57.0,57.0,45.0,52.0,38.0,42.0,50.0,92.0,100.0,47.0,29.0,39.0,47.0,95.0,55.0,58.0,51.0
2016-07-21,Patheon N.V.,PTHN,J.P. Morgan/ Morgan Stanley/ Jefferies/ UBS Investment Bank,21.0,25.0,24.99,0.18999999999999992,4.0,3.9899999999999984,3,,2016.0,70319W108,2016-07-21,Patheon N.V.,PTHN,0,0,16159,0,0,.,1974.0,9.001,1,7.0,11.5,11.0,8,0.38,16.118095750958314,15.5,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,100.0,25.0,0.0,26.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
2016-07-22,TPI Composites,TPIC,J.P. Morgan/ Morgan Stanley,11.0,13.56,13.56,0.2327272727272728,2.5600000000000005,2.5600000000000005,1,,2016.0,87266J104,2016-07-22,TPI Composites Inc,TPIC,2,0,16188,0,0,.,1968.0,9.001,1,7.0,11.5,11.0,8,0.38,1.0143517519102163,40.125,36.0,29.0,7.0,37.0,21.0,36.0,30.0,70.0,91.0,100.0,85.0,31.0,64.0,65.0,47.0,30.0,68.0,59.0,44.0
2016-07-27,Kadmon Holdings,KDMN,Citigroup/ Jefferies,12.0,11.55,9.7,-0.19166666666666676,-0.4499999999999993,-2.3000000000000007,1,,2016.0,48283N106,2016-07-27,Kadmon Holdings LLC,KDMN,1,0,16154,0,0,.,2010.0,9.001,1,7.0,11.5,11.0,8,0.38,0.7672543285387712,10.25,0.0,0.0,13.0,13.0,0.0,14.0,0.0,28.0,14.0,100.0,29.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,13.0
2016-07-28,Kinsale Capital Group,KNSL,J.P. Morgan/ William Blair/ RBC Capital Markets,16.0,18.0,18.35,0.1468750000000001,2.0,2.3500000000000014,2,,2016.0,49714P108,2016-07-28,Kinsale Capital Group Inc,KNSL,2,0,16171,0,0,.,2009.0,9.001,1,7.0,11.5,11.0,8,0.38,15.59046307836746,22.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,59.0,80.0,40.0,21.0,42.0,0.0,19.0,20.0,0.0,0.0,0.0
2016-07-28,Tactile Systems Technology,TCMD,Piper Jaffray/ William Blair/ Canaccord Genuity,10.0,10.35,11.0,0.1,0.34999999999999964,1.0,1,,2016.0,87357P100,2016-07-28,TACTILE SYSTEMS TECHNOLOGY INC,TCMD,1,0,16186,0,0,.,1995.0,7.001,0,7.0,11.5,11.0,8,0.38,1.4500097726471304,39.75,0.0,0.0,19.0,38.0,19.0,0.0,61.0,100.0,81.0,41.0,0.0,0.0,43.0,21.0,0.0,0.0,20.0,19.0,38.0
2016-07-29,Talend SA,TLND,Goldman Sachs/ J.P. Morgan/ Barclays/ Citigroup,18.0,27.66,25.5,0.4166666666666667,9.66,7.5,4,,2016.0,874224108,2016-07-29,Talend SA,TLND,1,0,16187,1,0,27641207,1990.0,9.001,1,7.0,11.5,11.0,8,0.38,-13.997832948091213,21.0,0.0,47.0,0.0,0.0,47.0,24.0,50.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0
2016-08-04,At Home Group,HOME,BofA Merrill Lynch/ Goldman Sachs/ Jefferies/ Morgan Stanley,15.0,16.25,16.31,0.08733333333333325,1.25,1.3099999999999987,1,,2016.0,04650Y100,2016-08-04,At Home Group Inc,HOME,0,0,16268,0,0,.,1979.0,9.001,1,8.0,3,8.0,6,0.2,0.42425755123889264,66.75,60.0,78.0,67.0,59.0,51.0,63.0,57.0,65.0,94.0,96.0,59.0,43.0,53.0,63.0,70.0,72.0,85.0,58.0,73.0
2016-08-04,First Hawaiian,FHB,Goldman Sachs/ BofA Merrill Lynch/ BNP PARIBAS/ Barclays/ Credit Suisse/ Deutsche Bank Securities/ J.P. Morgan/ Citigroup/ Morgan Stanley/ UBS Investment Bank,23.0,24.2,24.25,0.05434782608695652,1.1999999999999993,1.25,3,,2016.0,32051X108,2016-08-04,First Hawaiian,FHB,0,0,16253,0,0,.,1900.0,9.001,1,8.0,3,8.0,6,0.2,0.08565543123060149,63.0,61.0,73.0,59.0,65.0,62.0,63.0,58.0,57.0,67.0,85.0,60.0,64.0,60.0,55.0,57.0,52.0,53.0,59.0,54.0
2016-08-05,Atomera,ATMR,National Securities Corporation,7.5,8.13,8.08,0.07733333333333334,0.6300000000000008,0.5800000000000001,1,,2016.0,04965B100,2016-08-05,Atomera Inc,ATMR,0,0,16250,0,0,.,2001.0,0.0,0,8.0,3,8.0,6,0.2,0.7672543285387712,11.75,0.0,0.0,0.0,0.0,13.0,27.0,13.0,27.0,14.0,82.0,84.0,100.0,14.0,93.0,66.0,65.0,26.0,13.0,0.0
2016-08-05,Gemphire Therapeutics,GEMP,Jefferies/ Cowen and Company,10.0,9.25,9.2,-0.08000000000000007,-0.75,-0.8000000000000007,1,,2016.0,36870A108,2016-08-05,Gemphire Therapeutics Inc,GEMP,0,0,16255,0,0,.,2014.0,8.001,1,8.0,3,8.0,6,0.2,0.0,36.75,0.0,0.0,47.0,96.0,0.0,17.0,100.0,17.0,17.0,68.0,0.0,18.0,17.0,50.0,17.0,0.0,16.0,0.0,0.0
2016-08-11,Medpace Holdings,MEDP,Jefferies/ Credit Suisse/ UBS Investment Bank/ Wells Fargo Securities,23.0,28.15,27.79,0.20826086956521736,5.149999999999999,4.789999999999999,3,,2016.0,58506Q109,2016-08-11,Medpace Inc,MEDP,0,0,16260,0,0,.,1992.0,8.001,1,8.0,3,8.0,6,0.2,15.096444681204078,7.5,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,36.0,100.0,0.0,12.0,24.0,0.0,0.0,11.0,0.0,0.0,0.0
2016-08-11,Protagonist Therapeutics,PTGX,Leerink Partners/ Barclays/ BMO Capital Markets,12.0,12.0,11.7,-0.02500000000000006,0.0,-0.3000000000000007,1,,2016.0,74366E102,2016-08-11,Protagonist Therapeutics Inc,PTGX,1,0,16263,0,0,.,2006.0,8.001,1,8.0,3,8.0,6,0.2,2.000303469203325,23.875,11.0,11.0,11.0,12.0,0.0,24.0,36.0,12.0,85.0,100.0,13.0,0.0,47.0,0.0,12.0,34.0,34.0,23.0,57.0
2016-08-12,Airgain,AIRG,Northland Capital Markets,8.0,8.0,8.0,0.0,0.0,0.0,1,,2016.0,00938A104,2016-08-12,Airgain Inc,AIRG,1,0,16247,0,0,.,1995.0,3.0010000000000003,0,8.0,3,8.0,6,0.2,1.1939217715031922,10.75,10.0,10.0,5.0,11.0,0.0,5.0,11.0,11.0,33.0,80.0,35.0,34.0,92.0,11.0,69.0,100.0,31.0,21.0,52.0
2016-08-19,Stellar Acquisition III,STRU,Maxim Group LLC,10.0,10.0,9.97,-0.002999999999999936,0.0,-0.029999999999999364,1,,2016.0,,,,,,,,,,,,3.0010000000000003,0,8.0,3,8.0,6,0.2,0.0,6.125,47.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,M I Acquisitions,MACQU,Chardan Capital Markets,10.0,10.0,10.0,0.0,0.0,0.0,1,,2016.0,55304A203,2016-09-13,M I Acquisitions Inc,MACQU,0,0,16465,1,0,6652500,2015.0,3.0010000000000003,0,9.0,46,17.0,10,0.5,0.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,Noble Midstream Partners LP,NBLX,Barclays/ Baird/ J.P. Morgan/ BofA Merrill Lynch/ Citigroup/ Deutsche Bank Securities/ DNB Markets/ Mizuho Securities/ MUFG/ Wells Fargo Securities,22.5,26.5,26.2,0.16444444444444442,4.0,3.6999999999999993,2,,2016.0,65506L105,2016-09-15,Noble Midstream Partners LP,NBLX,0,0,16333,1,0,15902584,2014.0,9.001,1,9.0,46,17.0,10,0.5,15.538277334276788,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,54.0,0.0,0.0,55.0,0.0,0.0,0.0
2016-09-16,Everbridge,EVBG,Credit Suisse/ BofA Merrill Lynch,12.0,12.3,15.25,0.2708333333333333,0.3000000000000007,3.25,1,,2016.0,29978A104,2016-09-16,Everbridge Inc,EVBG,1,0,16287,0,0,.,2002.0,0.0,0,9.0,46,17.0,10,0.5,0.4911204580379689,46.5,43.0,24.0,39.0,39.0,46.0,39.0,67.0,51.0,67.0,88.0,100.0,49.0,61.0,45.0,30.0,57.0,52.0,34.0,45.0
2016-09-16,FB Financial,FBK,"J.P. Morgan/ UBS/ Keefe, Bruyette & Woods (A Stifel Company)",19.0,21.15,20.75,0.09210526315789473,2.1499999999999986,1.75,2,,2016.0,30257X104,2016-09-16,FB Financial Corp,FBK,0,0,16319,0,0,.,1984.0,9.001,1,9.0,46,17.0,10,0.5,0.11441033479772945,68.75,47.0,58.0,76.0,100.0,85.0,25.0,62.0,70.0,74.0,76.0,91.0,65.0,84.0,62.0,68.0,39.0,91.0,72.0,76.0
2016-09-16,Saban Capital Acquisition (SCACU) (u),SCACU,Deutsche Bank Securities/ Goldman Sachs,10.0,10.06,10.05,0.005000000000000071,0.0600000000000005,0.05000000000000071,1,,2016.0,78516C205,2016-09-16,Saban Capital Acquisition Corp,SCACU,0,0,16470,1,0,28500000,2016.0,9.001,1,9.0,46,17.0,10,0.5,,,,,,,,,,,,,,,,,,,,,
2016-09-21,Novan,NOVN,Piper Jaffray,11.0,14.4,18.1,0.6454545454545456,3.4000000000000004,7.100000000000001,3,,2016.0,66988N106,2016-09-21,Novan Inc,NOVN,1,0,16303,0,0,.,2006.0,0.0,0,9.0,46,17.0,10,0.5,-0.22314349868264305,49.0,29.0,42.0,46.0,49.0,52.0,53.0,71.0,41.0,38.0,100.0,60.0,44.0,44.0,55.0,66.0,34.0,40.0,48.0,35.0
2016-09-21,The Trade Desk,TTD,Citigroup/ Jefferies/  RBC Capital Markets,18.0,28.75,30.1,0.6722222222222223,10.75,12.1,3,,2016.0,88339J105,2016-09-21,The Trade Desk Inc,TTD,1,0,16309,1,1,38228554,2009.0,9.001,1,9.0,46,17.0,10,0.5,0.20067059445210145,24.125,17.0,17.0,19.0,10.0,17.0,50.0,24.0,34.0,22.0,100.0,22.0,28.0,17.0,24.0,28.0,31.0,30.0,33.0,9.0
2016-09-22,CapStar Financial Holdings,CSTR,"Keefe, Bruyette & Woods/ Sandler O’Neill + Partners, L.P",15.0,16.56,15.9,0.060000000000000026,1.5599999999999987,0.9000000000000004,2,,2016.0,14070T102,2016-09-22,Capstar Financial Holdings Inc,CSTR,0,0,16285,0,0,.,2007.0,7.501,0,9.0,46,17.0,10,0.5,14.731801689838347,6.375,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,e.l.f. Beauty,ELF,J.P. Morgan/ Morgan Stanley,17.0,24.0,26.5,0.5588235294117647,7.0,9.5,3,,2016.0,26856L103,2016-09-22,e l f Beauty Inc,ELF,2,0,16318,0,0,.,2004.0,9.001,1,9.0,46,17.0,10,0.5,0.3522204616449578,21.125,22.0,0.0,34.0,12.0,24.0,23.0,33.0,11.0,32.0,75.0,53.0,0.0,21.0,42.0,21.0,21.0,31.0,21.0,72.0
2016-09-23,AC Immune SA,ACIU,Credit Suisse/ Jefferies/ Leerink Partners ,11.0,14.11,15.66,0.4236363636363637,3.1099999999999994,4.66,3,,2016.0,H00263105,2016-09-23,AC Immune SA,ACIU,0,0,16281,0,0,.,2003.0,8.001,1,9.0,46,17.0,10,0.5,15.039286283703994,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,100.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2016-09-23,Apptio,APTI,"Goldman, Sachs/ J.P. Morgan/ BofA Merrill Lynch",16.0,23.4,22.5,0.40625,7.399999999999999,6.5,3,,2016.0,03835C108,2016-09-23,Apptio Inc,APTI,1,0,16282,1,0,37285839,2007.0,9.001,1,9.0,46,17.0,10,0.5,1.0296189886099238,20.25,16.0,14.0,13.0,9.0,8.0,32.0,22.0,22.0,42.0,100.0,54.0,24.0,24.0,24.0,19.0,20.0,20.0,23.0,11.0
2016-09-23,Gridsum,GSUM,Goldman Sachs (Asia)/ Citigroup,13.0,15.25,15.75,0.21153846153846154,2.25,2.75,2,,2016.0,398132100,2016-09-23,Gridsum Holding Inc,GSUM,0,0,16298,1,0,6521740,2005.0,9.001,1,9.0,46,17.0,10,0.5,14.914123179965664,8.25,12.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,30.0,100.0,52.0,12.0,6.0,6.0,12.0,18.0,6.0,6.0,11.0
2016-09-23,Valvoline,VVV,BofA Merrill Lynch/ Citigroup/ Morgan Stanley,22.0,24.1,23.1,0.05000000000000007,2.1000000000000014,1.1000000000000014,3,,2016.0,92047W101,2016-09-23,Valvoline Inc,VVV,0,0,16338,0,0,.,1866.0,9.001,1,9.0,46,17.0,10,0.5,-0.006230548974238914,80.25,81.0,83.0,80.0,79.0,82.0,78.0,79.0,81.0,80.0,85.0,78.0,77.0,79.0,75.0,77.0,77.0,72.0,80.0,76.0
2016-09-29,Fulgent Genetics,FLGT,Credit Suisse/ Jefferies,9.0,9.21,9.18,0.01999999999999997,0.21000000000000085,0.17999999999999972,1,,2016.0,359664109,2016-09-29,Fulgent Genetics Inc,FLGT,0,0,16290,0,0,.,2011.0,8.001,1,9.0,46,17.0,10,0.5,1.8281252483219703,9.5,0.0,0.0,0.0,10.0,20.0,9.0,9.0,0.0,28.0,100.0,64.0,9.0,18.0,37.0,0.0,9.0,36.0,9.0,0.0
2016-09-29,MedEquities Realty Trust,MRT,FBR/ J.P. Morgan/ Citigroup/ KeyBanc Capital Markets,12.0,11.5,11.59,-0.03416666666666668,-0.5,-0.41000000000000014,1,,2016.0,58409L306,2016-09-29,MedEquities Realty Trust Inc,MRT,0,0,16332,0,0,.,2014.0,9.001,1,9.0,46,17.0,10,0.5,14.731801689838347,17.0,0.0,27.0,0.0,84.0,0.0,0.0,0.0,0.0,25.0,100.0,25.0,0.0,25.0,0.0,0.0,24.0,0.0,0.0,0.0
2016-09-29,Tabula Rasa HealthCare,TRHC,Wells Fargo Securities/ UBS Investment Bank/ Piper Jaffray,12.0,14.7,14.88,0.2400000000000001,2.6999999999999997,2.8800000000000012,3,,2016.0,873379101,2016-09-29,Tabula Rasa HealthCare Inc,TRHC,1,0,16308,0,1,.,2009.0,8.001,1,9.0,46,17.0,10,0.5,15.039286283703994,10.125,0.0,0.0,12.0,0.0,24.0,0.0,0.0,11.0,34.0,100.0,22.0,11.0,22.0,0.0,0.0,11.0,11.0,0.0,21.0
2016-09-30,Nutanix,NTNX,Goldman Sachs/ Morgan Stanley/ J.P. Morgan/ RBC Capital Markets,16.0,26.5,37.0,1.3125,10.5,21.0,3,,2016.0,67059N108,2016-09-30,Nutanix Inc,NTNX,1,0,16304,1,0,139503662,2009.0,9.001,1,9.0,46,17.0,10,0.5,0.4234834880697549,30.375,25.0,26.0,24.0,26.0,30.0,35.0,29.0,31.0,42.0,100.0,80.0,38.0,32.0,37.0,32.0,34.0,30.0,28.0,38.0
2016-10-06,Advanced Disposal Services,ADSW,Deutsche Bank Securities/ Credit Suisse/ Barclays,18.0,20.5,20.0,0.1111111111111111,2.5,2.0,1,Missed,2016.0,00790X101,2016-10-06,Advanced Disposal Services Inc,ADSW,2,1,16435,0,0,.,2000.0,8.501,1,10.0,9.5,21.0,18,0.35,0.6455189103569294,33.25,9.0,18.0,45.0,70.0,8.0,42.0,17.0,25.0,41.0,57.0,57.0,8.0,66.0,74.0,63.0,32.0,16.0,100.0,61.0
2016-10-06,AquaVenture Holdings,WAAS,Citigroup/ Deutsche Bank Securities/ RBC Capital Markets,18.0,21.0,21.95,0.2194444444444444,3.0,3.9499999999999993,1,Missed,2016.0,G0443N107,2016-10-06,AquaVenture Holdings LLC,WAAS,2,0,16450,0,0,.,2006.0,9.001,1,10.0,9.5,21.0,18,0.35,15.297115326161189,11.25,0.0,12.0,0.0,12.0,0.0,0.0,0.0,22.0,44.0,100.0,44.0,0.0,23.0,22.0,0.0,0.0,11.0,21.0,0.0
2016-10-06,Coupa Software,COUP,Morgan Stanley/ J.P. Morgan/ Barclays/ RBC Capital Markets,18.0,35.0,33.09,0.8383333333333335,17.0,15.090000000000005,3,,2016.0,22266L106,2016-10-06,Coupa Software Inc,COUP,1,0,16382,0,0,.,2006.0,9.001,1,10.0,9.5,21.0,18,0.35,0.4855073350129557,8.5,8.0,9.0,2.0,7.0,3.0,15.0,11.0,8.0,13.0,100.0,15.0,11.0,6.0,12.0,4.0,6.0,7.0,12.0,14.0
2016-10-06,Obalon Therapeutics,OBLN,UBS Investment Bank/ Canaccord Genuity/ Stifel,15.0,15.21,15.0,0.0,0.21000000000000085,0.0,1,,2016.0,67424L100,2016-10-06,Obalon Therapeutics Inc,OBLN,1,0,16393,0,0,.,2008.0,7.001,0,10.0,9.5,21.0,18,0.35,1.5218393488000932,27.25,15.0,16.0,0.0,0.0,0.0,30.0,58.0,43.0,71.0,86.0,100.0,29.0,14.0,72.0,28.0,14.0,14.0,27.0,40.0
2016-10-07,Camping World Holdings,CWH,Goldman Sachs/ J.P. Morgan,22.0,23.75,22.5,0.022727272727272728,1.75,0.5,3,,2016.0,13462K109,2016-10-07,Camping World Holdings Inc,CWH,0,0,16437,1,0,80430082,1966.0,9.001,1,10.0,9.5,21.0,18,0.35,14.731801689838347,7.5,0.0,0.0,0.0,0.0,9.0,9.0,0.0,17.0,25.0,100.0,33.0,8.0,8.0,8.0,8.0,24.0,0.0,0.0,15.0
2016-10-07,Everspin Technologies,MRAM,Stifel/ Needham & Company,8.0,9.1,8.02,0.0024999999999999467,1.0999999999999996,0.01999999999999957,1,,2016.0,30041T104,2016-10-07,EverSpin Technologies,MRAM,1,0,16392,0,0,.,2008.0,7.001,0,10.0,9.5,21.0,18,0.35,13.71015115341694,3.5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,100.0,27.0,0.0,28.0,0.0,0.0,9.0,9.0,9.0,0.0
2016-10-11,Avista Healthcare Public Acquisition (AHPAU) (u),AHPAU,Credit Suisse,10.0,9.82,9.86,-0.014000000000000058,-0.17999999999999972,-0.14000000000000054,1,,2016.0,G0726L125,2016-10-11,Avista Healthcare Public Acq,AHPAU,0,0,16522,1,0,38625000,2015.0,0.0,0,10.0,9.5,21.0,18,0.35,,,,,,,,,,,,,,,,,,,,,
